second,latency,status
0,2.497081995010376,200
0,1.8971989154815674,200
0,1.8965399265289307,200
0,1.8958511352539062,200
0,1.8879261016845703,200
0,1.8870978355407715,200
0,1.8875699043273926,200
1,1.4964959621429443,200
1,1.4968478679656982,200
1,1.9968247413635254,200
1,1.9977500438690186,200
1,1.9975569248199463,200
1,1.4962360858917236,200
2,2.1155850887298584,200
2,2.117582082748413,200
2,2.122534990310669,200
2,2.115017890930176,200
2,2.1146130561828613,200
2,2.114635944366455,200
2,2.121845006942749,200
3,2.2087481021881104,200
3,2.20908522605896,200
3,2.2090158462524414,200
3,2.2033469676971436,200
3,2.2020161151885986,200
3,2.2087180614471436,200
4,2.195819854736328,200
4,2.404160976409912,200
4,2.1954150199890137,200
4,2.1949119567871094,200
4,2.195690155029297,200
4,2.193250894546509,200
4,2.1949331760406494,200
5,2.5857768058776855,200
5,2.5862839221954346,200
5,2.5854568481445312,200
5,2.5833849906921387,200
5,2.5852510929107666,200
5,2.5849740505218506,200
5,2.5856080055236816,200
5,2.5844669342041016,200
6,2.180122137069702,200
6,3.676441192626953,200
6,2.1759369373321533,200
6,2.1783218383789062,200
6,3.674471855163574,200
6,2.17809796333313,200
6,3.858527898788452,200
7,2.6771080493927,200
7,2.6786229610443115,200
7,2.676194906234741,200
7,2.676191806793213,200
7,2.6784110069274902,200
7,2.6782100200653076,200
7,2.678966999053955,200
8,4.171121835708618,200
8,4.171128273010254,200
8,4.172959089279175,200
8,4.198722839355469,200
8,4.172458171844482,200
8,4.187303066253662,200
8,4.187466859817505,200
9,3.1963868141174316,200
9,3.1963918209075928,200
9,3.1684060096740723,200
9,3.167686939239502,200
9,3.1836061477661133,200
9,3.1687850952148438,200
9,3.182952880859375,200
9,3.1666059494018555,200
10,3.5681588649749756,200
10,3.5679867267608643,200
10,4.467228889465332,200
10,3.567365884780884,200
10,4.466870069503784,200
10,3.568167209625244,200
11,3.4633657932281494,200
11,3.4639060497283936,200
11,2.5642600059509277,200
11,2.564038038253784,200
11,2.564621925354004,200
11,2.563563108444214,200
11,3.4627881050109863,200
11,2.563094139099121,200
11,3.462428092956543,200
12,4.959432125091553,200
12,4.958385944366455,200
12,4.958966016769409,200
12,4.957952976226807,200
12,4.95772910118103,200
12,4.958118915557861,200
12,4.958122968673706,200
12,4.957783937454224,200
12,4.957218885421753,200
13,3.9572300910949707,200
13,3.9566731452941895,200
13,3.956238031387329,200
13,3.956022024154663,200
13,3.955869197845459,200
13,3.954530954360962,200
13,3.9554760456085205,200
14,3.9654881954193115,200
14,3.965951919555664,200
14,3.9652931690216064,200
14,3.966437816619873,200
14,3.965920925140381,200
14,3.966279983520508,200
14,3.9663660526275635,200
15,5.5695109367370605,200
15,5.570205211639404,200
15,5.570051908493042,200
15,5.570054769515991,200
15,5.5694899559021,200
15,5.569636106491089,200
15,5.569905996322632,200
15,5.569410085678101,200
15,5.569298982620239,200
16,4.567795753479004,200
16,4.56830096244812,200
16,5.831414222717285,200
16,4.567249774932861,200
16,4.567820072174072,200
16,4.5677807331085205,200
16,4.5680251121521,200
17,4.825346946716309,200
17,4.826682090759277,200
17,4.826771020889282,200
17,4.826184988021851,200
17,4.8251471519470215,200
17,4.826542854309082,200
17,4.82616925239563,200
18,8.050811767578125,200
18,8.050379037857056,200
18,8.05029821395874,200
18,8.04918622970581,200
18,8.051207304000854,200
18,8.05153203010559,200
18,8.057485103607178,200
18,8.050771951675415,200
19,7.048050880432129,200
19,7.054125070571899,200
19,7.046271085739136,200
19,7.048036098480225,200
19,7.047554969787598,200
19,7.054100036621094,200
19,7.046149969100952,200
19,7.047954797744751,200
20,6.048597097396851,200
20,6.042266130447388,200
20,6.047831058502197,200
20,6.040904998779297,200
20,6.046458959579468,200
20,6.040079116821289,200
20,6.045138120651245,200
20,6.039092063903809,200
21,6.238694190979004,200
21,6.2434539794921875,200
21,6.242098093032837,200
21,6.243837118148804,200
21,6.243287086486816,200
21,6.2431800365448,200
21,6.242434740066528,200
22,10.090462923049927,200
22,7.72215723991394,200
22,7.722116708755493,200
22,7.722267150878906,200
22,10.093333959579468,200
22,7.722161769866943,200
23,6.691789150238037,200
23,9.050446033477783,200
23,6.6837310791015625,200
