second,latency,status
108,0.7428538799285889,200
108,0.49286985397338867,200
108,0.4947977066040039,200
108,0.7467591762542725,200
109,1.0588362216949463,200
109,1.0592272281646729,200
109,0.29268574714660645,200
109,1.057046890258789,200
109,1.0590500831604004,200
109,1.059532880783081,200
110,0.9796757698059082,200
110,0.9747459888458252,200
110,0.9806978702545166,200
110,0.9802360534667969,200
110,0.9800097942352295,200
110,0.3932349681854248,200
111,1.8113148212432861,200
111,1.8109660148620605,200
111,0.675457239151001,200
111,0.6753640174865723,200
111,1.8086848258972168,200
111,1.8097269535064697,200
111,1.8083078861236572,200
111,1.809687852859497,200
112,1.592160940170288,200
112,1.592242956161499,200
112,1.592144250869751,200
112,1.5923268795013428,200
112,1.5922822952270508,200
112,1.5920681953430176,200
112,1.5923621654510498,200
113,1.5994021892547607,200
113,1.5983920097351074,200
113,1.599189043045044,200
113,1.5980427265167236,200
113,1.5990238189697266,200
113,1.5990521907806396,200
113,1.5990068912506104,200
114,1.6858429908752441,200
114,1.6853969097137451,200
114,1.6858959197998047,200
114,1.8639800548553467,200
114,1.6855123043060303,200
114,1.6853909492492676,200
114,1.6857059001922607,200
114,1.6851263046264648,200
115,1.7796969413757324,200
115,1.7795231342315674,200
115,1.778527021408081,200
115,2.299671173095703,200
115,1.7782220840454102,200
115,1.7774779796600342,200
115,1.7778229713439941,200
115,1.7781040668487549,200
116,1.7830300331115723,200
116,1.7810418605804443,200
116,1.7828869819641113,200
116,1.3005731105804443,200
116,1.7826080322265625,200
116,1.3004801273345947,200
117,1.9889500141143799,200
117,1.9890692234039307,200
117,1.988577127456665,200
117,1.988818883895874,200
117,1.9888250827789307,200
117,1.9882841110229492,200
117,1.9891631603240967,200
118,2.101489305496216,200
118,2.1020050048828125,200
118,2.099301815032959,200
118,2.1014132499694824,200
118,2.100749969482422,200
118,2.1005139350891113,200
118,2.10138201713562,200
118,2.101356029510498,200
119,2.7904489040374756,200
119,1.8689260482788086,200
119,1.868582010269165,200
119,1.8681960105895996,200
119,1.86741304397583,200
119,1.8674931526184082,200
119,1.8674721717834473,200
120,1.7900688648223877,200
120,1.7894151210784912,200
120,1.78898286819458,200
120,1.789931058883667,200
120,2.5002858638763428,200
120,1.79097318649292,200
120,1.7902331352233887,200
120,1.7898609638214111,200
120,2.503028154373169,200
120,2.502864122390747,200
121,2.234510898590088,200
121,2.231610059738159,200
121,2.23276686668396,200
121,2.2329599857330322,200
121,2.2326416969299316,200
121,2.2338409423828125,200
122,1.994732141494751,200
122,1.9949870109558105,200
122,1.9949052333831787,200
122,2.977407932281494,200
122,1.9948580265045166,200
122,1.994842767715454,200
122,1.9946770668029785,200
122,1.994905710220337,200
123,1.9721770286560059,200
123,1.9719762802124023,200
123,1.9718451499938965,200
123,1.971421241760254,200
123,1.971708059310913,200
123,1.971757173538208,200
123,1.9716670513153076,200
124,1.9678971767425537,200
124,1.9680027961730957,200
124,1.9690101146697998,200
124,1.968752145767212,200
124,1.9691498279571533,200
124,1.9686551094055176,200
124,1.9688870906829834,200
124,1.968667984008789,200
125,1.7753751277923584,200
125,1.7756478786468506,200
125,1.7752299308776855,200
125,1.7749950885772705,200
125,1.7753779888153076,200
125,1.7749130725860596,200
126,1.6657421588897705,200
126,1.6596851348876953,200
126,1.665140151977539,200
126,1.6653130054473877,200
126,1.6656701564788818,200
126,1.6650340557098389,200
127,1.5453619956970215,200
127,1.5455198287963867,200
127,1.545328140258789,200
127,1.5438358783721924,200
127,1.5449268817901611,200
127,1.5448920726776123,200
127,1.545140027999878,200
128,1.6026360988616943,200
128,1.6017229557037354,200
128,1.6014351844787598,200
128,1.6025397777557373,200
128,1.6020231246948242,200
128,1.6021029949188232,200
128,1.6018989086151123,200
129,1.754667043685913,200
129,1.7542328834533691,200
129,1.753795862197876,200
129,1.7527461051940918,200
129,1.7535192966461182,200
129,1.7534210681915283,200
129,1.7554881572723389,200
129,1.7551960945129395,200
129,1.7546041011810303,200
130,1.4331791400909424,200
130,1.433016061782837,200
130,1.427609920501709,200
130,1.4324109554290771,200
130,1.432293176651001,200
130,1.4321601390838623,200
131,0.9452872276306152,500
131,0.9438519477844238,200
131,0.947969913482666,200
131,0.945965051651001,200
131,0.9444239139556885,200
131,0.947120189666748,200
131,0.9456820487976074,500
132,0.5495800971984863,200
132,1.4406120777130127,200
132,1.44120192527771,200
132,1.4406137466430664,500
132,1.4406049251556396,200
132,1.4409830570220947,200
132,0.5503849983215332,200
132,1.4414329528808594,200
132,1.4419760704040527,200
133,1.3156721591949463,200
133,1.3126888275146484,500
133,1.3145017623901367,200
133,1.3153810501098633,200
133,1.3103480339050293,200
133,1.3127338886260986,200
133,1.314021110534668,200
133,1.314810037612915,500
134,0.9392530918121338,500
134,0.9350800514221191,200
134,0.9382400512695312,500
134,0.9367110729217529,200
134,0.9367058277130127,500
134,0.9382877349853516,500
134,0.9365739822387695,200
135,0.7380268573760986,500
135,0.7506709098815918,500
135,0.6271741390228271,200
135,0.6287100315093994,500
135,0.6288058757781982,200
135,0.7379970550537109,500
135,0.7351891994476318,200
136,0.9248940944671631,200
136,0.9273757934570312,500
136,0.9256420135498047,500
136,0.9270970821380615,200
136,0.5366201400756836,500
136,0.9279348850250244,500
136,0.5376491546630859,200
136,0.9277069568634033,500
137,0.169816255569458,500
137,0.2746577262878418,200
137,0.21238207817077637,500
137,0.17001605033874512,500
137,0.2122788429260254,500
137,0.27431797981262207,500
138,0.5807127952575684,200
138,0.33847498893737793,200
138,0.39684391021728516,500
138,0.3391411304473877,500
138,0.39801025390625,500
139,0.8161420822143555,200
139,0.8156759738922119,200
139,0.4296751022338867,500
139,0.8975780010223389,500
139,0.8142068386077881,200
139,0.43083810806274414,200
140,0.2869279384613037,500
140,1.2982490062713623,200
140,1.2975578308105469,200
140,1.2973339557647705,200
140,0.42312121391296387,200
140,1.2970712184906006,200
140,1.2976939678192139,200
140,1.297692060470581,200
141,1.5019662380218506,200
141,1.4840209484100342,200
141,1.480522871017456,200
141,1.5027039051055908,200
141,0.3966047763824463,200
141,1.4847471714019775,200
141,1.4833569526672363,200
142,1.3987419605255127,200
142,1.3982048034667969,200
142,0.7323899269104004,200
142,0.7331368923187256,200
142,1.3948779106140137,200
142,1.397305965423584,200
142,1.3974568843841553,200
142,1.3974151611328125,200
143,1.059779167175293,200
143,0.9236850738525391,200
143,0.9206740856170654,200
143,0.9228682518005371,200
143,0.9226500988006592,200
143,0.9227199554443359,200
144,1.1661481857299805,200
144,1.1651041507720947,200
144,1.1649088859558105,200
144,1.165343999862671,200
144,0.431412935256958,200
144,1.1657459735870361,200
144,1.1612451076507568,200
145,1.4111359119415283,200
145,1.4101920127868652,200
145,0.5962619781494141,200
145,1.409891128540039,200
145,0.5962779521942139,200
145,0.595958948135376,200
146,1.209407091140747,200
146,1.2066481113433838,200
146,1.206502914428711,200
146,1.2063181400299072,200
146,1.5492699146270752,200
146,1.549226999282837,200
146,1.2080020904541016,200
146,1.5508830547332764,200
147,1.2971150875091553,200
147,1.2970471382141113,200
147,1.2969279289245605,200
147,1.2963740825653076,200
147,1.2951898574829102,200
147,1.2968528270721436,200
148,0.8688619136810303,200
148,0.8721530437469482,200
148,0.873211145401001,200
148,0.871995210647583,200
148,0.8808131217956543,200
148,0.8713898658752441,200
149,2.0209808349609375,200
149,0.6839637756347656,200
149,2.0150868892669678,200
149,2.0204858779907227,200
149,2.0205330848693848,200
149,0.6834089756011963,200
149,2.0187950134277344,200
149,2.0174238681793213,200
149,2.0208568572998047,200
150,1.781661033630371,200
150,1.7815921306610107,200
150,1.7815101146697998,200
150,1.7810859680175781,200
150,1.8904082775115967,200
150,1.7806389331817627,200
151,2.0798568725585938,200
151,2.0790469646453857,200
151,2.0793650150299072,200
151,2.0788300037384033,200
151,3.395663261413574,200
151,2.076482057571411,200
151,2.0751891136169434,200
151,2.076625108718872,200
151,2.0766730308532715,200
152,2.400022029876709,200
152,2.400283098220825,200
152,2.39974308013916,200
152,2.399696111679077,200
152,2.399258852005005,200
152,2.399135112762451,200
152,2.3986010551452637,200
152,2.3987319469451904,200
153,3.1425490379333496,200
153,3.147183895111084,200
153,3.1413700580596924,200
153,3.142671823501587,200
153,3.147594928741455,200
153,3.145501136779785,200
153,3.145050048828125,200
153,3.14577579498291,200
153,3.14518404006958,200
154,2.1451990604400635,200
154,2.1425280570983887,200
154,2.142765760421753,200
154,2.1445250511169434,200
154,2.2247397899627686,200
154,2.1454689502716064,200
154,2.1444830894470215,200
155,1.8740911483764648,200
155,1.8745861053466797,200
155,1.8740472793579102,200
155,1.8738760948181152,200
155,1.873795747756958,200
155,1.8734748363494873,200
156,1.8617088794708252,200
156,1.8626580238342285,200
156,1.863696813583374,200
156,1.9645957946777344,200
